event,source,src_date,copyright,cartodb_id,created_at,updated_at
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2080,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2092,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2088,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2117,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2090,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2089,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2085,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2086,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2091,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2099,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2097,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2206,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2098,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2107,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2103,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2111,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2104,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2112,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2106,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2113,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2108,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2214,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2114,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2110,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2119,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2115,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2120,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2121,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2416,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2122,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2123,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2124,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2147,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2125,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2126,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2127,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2189,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2128,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2129,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2130,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2131,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2132,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2190,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2133,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2135,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2136,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2142,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2146,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2137,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2138,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2440,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2145,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2191,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2140,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2467,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2139,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2148,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2149,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2172,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
